facialacc_cls;budget;kvsr;kfsr;kcsr;kvr;kesr;subkesr;meanstype;summa
837010010;149;937;503;9900020000;831;290;1002000;10004;-521753.49
837010010;149;937;503;9900020000;852;290;1002000;10004;-6248.07
838010010;150;938;113;9900090000;853;296;1001400;10004;100.0
109010010;146;909;503;4800020000;244;226;1002000;10340;-1120632.54
109010010;146;909;503;4800020000;244;226;1002000;10998;1120632.54
103010010;146;903;801;6900060000;612;241;1001000;10185;-2800000.0
103010010;146;903;801;6900060000;612;241;1001000;10184;2800000.0
838010010;150;938;1101;9900060000;814;242;1001018;10252;-462000.0
838010010;150;938;1101;9900060000;814;242;1001018;10252;462000.0
109010010;146;909;412;9900060000;611;241;1001400;10179;-500000.0
109010010;146;909;412;9900060000;611;241;1001400;10182;1642460.0
109010010;146;909;412;9900060000;611;241;1001400;10183;-642460.0
109010010;146;909;412;9900060000;611;241;1001400;10191;-500000.0
106010010;146;906;701;4510060000;612;241;1001000;10184;-87289.04
106010010;146;906;701;45100S3080;612;241;1001087;10184;87289.04
844010010;155;944;113;9900060000;611;241;1001400;10188;-22228.88
844010010;155;944;113;9900060000;611;241;1001400;10188;22228.88
109010010;146;909;408;2000040000;414;310;1002576;10022;-10247400.0
109010010;146;909;408;20000S3040;414;310;1002576;10389;9416600.0
109010010;146;909;408;20000S3040;414;330;1002576;10389;830800.0
109010010;146;909;408;2000073040;414;310;2002576;10389;84750237.0
109010010;146;909;408;2000073040;414;330;2002576;10389;7477200.0
843010010;147;943;1101;9900020000;244;296;1001019;10004;-129508.0
843010010;147;943;1101;9900020000;244;290;1001019;10004;129508.0
843010010;147;943;1101;9900020000;244;290;1001019;10004;-129508.0
843010010;147;943;1101;9900020000;244;296;1001019;10004;129508.0
840010010;152;940;503;9900060000;611;241;1001400;10178;2384394.92
840010010;152;940;104;9900011000;852;290;1001100;10004;-500.0
840010010;152;940;104;9900011000;852;291;1001100;10004;500.0
840010010;152;940;104;9900011000;853;290;1001100;10004;-99500.0
840010010;152;940;104;9900011000;853;292;1001100;10004;502.39
840010010;152;940;104;9900011000;853;291;1001100;10004;98997.61
840010010;152;940;111;9900079900;870;290;1001400;10004;-50000.0
840010010;152;940;111;9900079900;870;296;1001400;10004;50000.0
840010010;152;940;113;9900090000;853;290;1001400;10004;-100.0
840010010;152;940;113;9900090000;853;296;1001400;10004;100.0
840010010;152;940;503;9900090000;831;290;1003002;10004;0.0
840010010;152;940;503;9900090000;831;296;1003002;10004;0.0
840010010;152;940;503;9900090000;831;290;1003002;10004;-889829.12
840010010;152;940;503;9900090000;831;296;1003002;10004;889829.12
842010010;154;942;113;9900090000;853;290;1001400;10188;-100.0
840010010;152;940;1101;9900020000;244;290;1001019;10004;-53208.0
840010010;152;940;1101;9900020000;244;296;1001019;10004;53208.0
837010010;149;937;104;9900011000;851;291;1001100;10004;3300.0
837010010;149;937;104;9900011000;852;291;1001100;10004;24000.0
837010010;149;937;104;9900011000;852;292;1001100;10004;800.0
837010010;149;937;113;9900090000;853;296;1001400;10004;100.0
837010010;149;937;409;9900020000;831;296;1002000;10004;750000.0
837010010;149;937;503;9900020000;831;296;1002000;10004;521753.49
837010010;149;937;503;9900020000;852;291;1002000;10004;6248.07
109010010;146;909;702;4570073790;414;226;2002464;10406;-3751567.68
109010010;146;909;702;45700S3790;414;226;2002464;10406;3751567.68
836010010;148;936;104;9900011000;244;310;1001100;10004;-187361.0
836010010;148;936;104;9900011000;244;340;1001100;10004;187361.0
836010010;148;936;204;9900020000;244;226;1001400;10004;-83800.0
836010010;148;936;204;9900020000;244;340;1001400;10004;83800.0
110010010;146;910;605;9900075120;244;226;2001108;10004;10000.0
110010010;146;910;605;9900075120;244;226;2001108;10004;-10000.0
101010030;146;901;113;5500012000;244;340;1001301;10004;-1922.4
101010030;146;901;113;5500012000;244;340;1001301;10998;1922.4
836010020;148;936;503;9900012000;244;225;1001300;10004;0.0
836010020;148;936;503;9900012000;244;340;1001300;10004;0.0
844010010;155;944;503;Å300060000;611;241;1002000;10186;-225000.0
844010010;155;944;503;Å300060000;611;241;1002000;10183;225000.0
114010210;146;914;1002;5400012000;244;225;1001303;10004;-2400.0
114010210;146;914;1002;5400012000;244;225;1001303;10998;2400.0
114010210;146;914;1003;5700020000;244;226;1001000;10004;-93342.9
114010210;146;914;1003;5700020000;244;226;1001000;10998;93342.9
110010010;146;910;505;9900060000;611;241;1001420;10176;-1022.0
110010010;146;910;505;9900060000;611;241;1001420;10177;-6600.0
110010010;146;910;505;9900060000;611;241;1001420;10178;-404918.0
110010010;146;910;505;9900060000;611;241;1001420;10179;-703253.0
110010010;146;910;505;9900060000;611;241;1001420;10180;-16000.0
110010010;146;910;505;9900060000;611;241;1001420;10181;-85001.0
110010010;146;910;505;9900060000;611;241;1001420;10183;-383573.0
110010010;146;910;505;9900060000;611;241;1001420;10186;-1230139.0
110010010;146;910;505;9900060000;611;241;1001420;10187;-133000.0
110010010;146;910;505;9900060000;611;241;1001420;10188;-351557.0
110010010;146;910;505;9900060000;611;241;1001420;10191;3315063.0
157010010;146;957;309;9900079900;814;242;1003004;10004;2979.12
157010010;146;957;309;9900079900;814;241;1003004;10004;-2979.12
837010010;149;937;113;9900060000;612;241;1001400;10189;-108964.0
837010010;149;937;113;9900060000;612;241;1001400;10190;108964.0
101010030;146;901;113;5500012000;244;340;1001301;10004;-21599.19
101010030;146;901;113;5500012000;244;340;1001301;10998;21599.19
101010010;146;901;113;5500020000;244;225;1001402;10004;-57240.0
101010010;146;901;113;5500020000;244;226;1001402;10004;57240.0
110010010;146;910;503;68000L5550;244;225;1002000;10426;-6932750.47
110010010;146;910;503;68000L5550;244;225;1002000;10426;6932750.47
110010010;146;910;503;68000L5550;244;225;2002000;10426;-21838163.97
110010010;146;910;503;68000L5550;244;225;2002000;10426;21838163.97
110010010;146;910;503;68000L5550;244;225;3002000;10426;-40556590.22
110010010;146;910;503;68000L5550;244;225;3002000;10426;40556590.22
844010010;155;944;113;9900060000;611;241;1001400;10179;-70000.0
844010010;155;944;113;9900060000;611;241;1001400;10181;-150000.0
844010010;155;944;113;9900060000;611;241;1001400;10183;-690000.0
844010010;155;944;113;9900060000;611;241;1001400;10186;-640000.0
844010010;155;944;113;9900060000;611;241;1001400;10188;-370000.0
844010010;155;944;113;9900060000;611;241;1001400;10191;-30000.0
844010010;155;944;113;9900060000;611;241;1001400;10176;1427972.35
844010010;155;944;113;9900060000;611;241;1001400;10178;522027.65
110010010;146;910;605;9900075120;244;310;2001108;10004;176100.0
110010010;146;910;605;9900075120;244;310;2001108;10004;-176100.0
132010010;146;932;103;9900011000;244;310;1001103;10004;-37975.0
132010010;146;932;103;9900011000;244;310;1001103;10998;37975.0
132010010;146;932;103;9900011000;244;226;1001103;10004;-2221.0
132010010;146;932;103;9900011000;244;226;1001103;10998;2221.0
114010210;146;914;1003;6700020000;244;226;1001000;10004;-37000.0
114010210;146;914;1003;6700020000;244;296;1001068;10004;37000.0
134010030;146;934;113;9900012000;244;290;1001311;10004;0.0
134010030;146;934;113;9900012000;244;290;1001311;10004;0.0
134010030;146;934;113;9900012000;244;296;1001311;10004;0.0
134010030;146;934;113;9900012000;244;296;1001311;10004;0.0
844010010;155;944;113;9900090000;831;296;1002000;10004;200000.0
844010010;155;944;113;9900011000;831;296;1001400;10004;-200000.0
109010010;146;909;409;2000073040;244;226;2002653;10398;-1160556.54
109010010;146;909;409;2000073040;244;226;2002653;10398;-342105.77
109010010;146;909;409;2000073040;244;310;2002653;10398;-9443944.87
109010010;146;909;409;2000073040;244;340;2002653;10398;-9302.4
109010010;146;909;409;20000S3040;244;226;2002653;10398;1160556.54
109010010;146;909;409;20000S3040;244;226;2002653;10398;342105.77
109010010;146;909;409;20000S3040;244;310;2002653;10398;9443944.87
109010010;146;909;409;20000S3040;244;340;2002653;10398;9302.4
839010010;151;939;104;9900011000;852;295;1001100;10004;-200000.0
839010010;151;939;104;9900011000;852;295;1001100;10004;200000.0
110010010;146;910;505;9900060000;611;241;1001421;10179;-30000.0
110010010;146;910;505;9900060000;611;241;1001421;10183;-1706594.95
110010010;146;910;505;9900060000;611;241;1001421;10186;1553150.95
110010010;146;910;505;9900060000;611;241;1001421;10188;130244.0
110010010;146;910;505;9900060000;611;241;1001421;10191;53200.0
109010010;146;909;503;2000073320;414;226;2002236;10433;-25034409.02
109010010;146;909;503;20000S3320;414;226;2002236;10433;25034409.02
109010010;146;909;503;2000073320;414;226;2002236;10433;-1109546.81
109010010;146;909;503;20000S3320;414;226;2002236;10433;1109546.81
109010010;146;909;503;2000073320;414;310;2002236;10433;-233563344.17
109010010;146;909;503;20000S3320;414;310;2002236;10433;233563344.17
114010210;146;914;1002;5400012000;244;340;1001303;10004;7420.0
114010210;146;914;1002;5400012000;244;340;1001303;10004;-7420.0
110010010;146;910;405;9900075290;121;211;2001116;10004;15576.5
110010010;146;910;405;9900075290;129;213;2001116;10004;4704.1
103010010;146;903;707;3500060000;612;241;1001000;10186;-4000.0
103010010;146;903;707;3500060000;612;241;1001000;10187;4000.0
109010010;146;909;801;2000073080;244;225;2002608;10286;-4561803.15
109010010;146;909;801;20000S3080;244;225;2002608;10286;4561803.15
109010010;146;909;801;2000073080;244;226;2002608;10286;-277038.23
109010010;146;909;801;20000S3080;244;226;2002608;10286;277038.23
109010010;146;909;801;2000073080;244;225;2002608;10286;-3361064.33
109010010;146;909;801;20000S3080;244;225;2002608;10286;3361064.33
134010030;146;934;113;9900012000;244;340;1001311;10004;-29102.36
134010030;146;934;113;9900012000;244;340;1001311;10998;29102.36
844010010;155;944;804;9900020000;244;226;1001023;10004;-78500.0
844010010;155;944;804;9900020000;244;296;1001023;10004;78500.0
106010270;146;906;709;4580020000;244;226;1001000;10004;-70.0
106010270;146;906;709;4580020000;244;226;1001000;10998;70.0
106010270;146;906;709;4580020000;244;296;1001000;10004;-2430.0
106010270;146;906;709;4580020000;244;296;1001000;10998;2430.0
134010020;146;934;113;9900012000;244;225;1001312;10004;50000.0
134010020;146;934;113;9900012000;244;226;1001312;10004;-480800.0
134010020;146;934;113;9900012000;244;340;1001312;10004;430800.0
842010010;154;942;113;9900060000;611;241;1001400;10183;-6797.0
842010010;154;942;113;9900060000;611;241;1001400;10190;6797.0
117010010;146;917;501;7300020000;244;225;1002000;10004;-76000.0
117010010;146;917;501;7300020000;244;225;1002000;10998;76000.0
134010030;146;934;113;9900012000;244;310;1001311;10004;-41942.48
134010030;146;934;113;9900012000;244;310;1001311;10998;41942.48
134010030;146;934;113;9900012000;244;340;1001311;10004;-3440.0
134010030;146;934;113;9900012000;244;340;1001311;10998;3440.0
134010030;146;934;113;9900012000;244;225;1001311;10004;-117872.07
134010030;146;934;113;9900012000;244;225;1001311;10998;117872.07
843010010;147;943;113;9900060000;611;241;1001400;10185;-6629.6
843010010;147;943;113;9900060000;611;241;1001400;10181;-78713.24
843010010;147;943;113;9900060000;611;241;1001400;10191;85342.84
843010010;147;943;113;9900060000;611;241;1001400;10187;-23820.0
843010010;147;943;113;9900060000;611;241;1001400;10183;23820.0
843010010;147;943;113;9900060000;611;241;1001400;10186;-53880.0
843010010;147;943;113;9900060000;611;241;1001400;10188;44380.0
843010010;147;943;113;9900060000;611;241;1001400;10187;9500.0
157010030;146;957;309;9900012000;244;223;1001306;10004;40000.0
157010030;146;957;309;9900012000;244;226;1001306;10004;-40000.0
842010010;154;942;113;9900060000;611;241;1001400;10187;-785048.97
842010010;154;942;113;9900060000;611;241;1001400;10176;602955.97
842010010;154;942;113;9900060000;611;241;1001400;10178;182093.0
117010010;146;917;501;7300020000;244;225;1002000;10004;-17500.0
117010010;146;917;501;7300020000;244;226;1002000;10004;17500.0
843010010;147;943;503;9900020000;244;225;1002000;10004;-104990.0
843010010;147;943;503;9900020000;244;310;1002000;10004;104990.0
110010010;146;910;505;9900090000;853;295;1002000;10004;350500.0
110010010;146;910;505;9900090000;853;296;1002000;10004;-350500.0
134010020;146;934;113;9900012000;244;340;1001312;10004;-9098.0
134010020;146;934;113;9900012000;244;340;1001312;10998;9098.0
114010010;146;914;1006;3400020000;244;225;1001400;10002;33688.5
114010010;146;914;1006;3400020000;244;225;1001400;10998;-33688.5
839010010;151;939;707;9900060000;611;241;1001021;10179;-1925.74
839010010;151;939;707;9900060000;611;241;1001021;10180;-18250.87
839010010;151;939;707;9900060000;611;241;1001021;10181;-35554.62
839010010;151;939;707;9900060000;611;241;1001021;10183;-36918.83
839010010;151;939;707;9900060000;611;241;1001021;10186;37650.06
839010010;151;939;707;9900060000;611;241;1001021;10191;55000.0
117010010;146;917;501;7300020000;244;225;1002000;10004;-114750.0
101010030;146;901;113;5500012000;244;225;1001301;10004;410000.0
101010030;146;901;113;5500012000;244;226;1001301;10004;-410000.0
132010010;146;932;103;9900011000;244;310;1001103;10004;-8388.0
132010010;146;932;103;9900011000;244;310;1001103;10998;8388.0
134010010;146;934;1003;9900076060;621;241;2001090;10185;98000.0
134010010;146;934;1003;9900076060;622;241;2001090;10189;139245.0
117010010;146;917;501;7300020000;244;225;1002000;10998;114750.0
117010010;146;917;501;7300020000;244;225;1002000;10004;-123860.0
117010010;146;917;501;7300020000;244;225;1002000;10998;123860.0
117010010;146;917;412;7300020000;244;226;1002000;10004;-86730.0
117010010;146;917;412;7300020000;244;226;1002000;10998;86730.0
117010010;146;917;501;7300020000;244;225;1002000;10004;-56250.0
117010010;146;917;501;7300020000;244;225;1002000;10998;56250.0
134010030;146;934;113;9900012000;244;340;1001311;10998;-88623.0
134010030;146;934;113;9900012000;244;310;1001311;10004;88623.0
134010030;146;934;113;9900012000;244;340;1001311;10998;-97377.0
134010030;146;934;113;9900012000;244;310;1001311;10004;97377.0
134010030;146;934;113;9900012000;244;221;1001311;10004;-174000.0
134010030;146;934;113;9900012000;244;310;1001311;10004;174000.0
103010010;146;903;703;6900060000;612;241;1001000;10186;-323420.0
103010010;146;903;703;6900060000;612;241;1001000;10183;323420.0
103010010;146;903;801;6900060000;612;241;1001000;10191;260000.0
103010010;146;903;801;6900060000;612;241;1001000;10186;-260000.0
838010010;150;938;309;9900060000;611;241;1001400;10179;-2500.0
838010010;150;938;309;9900060000;611;241;1001400;10181;-8500.0
838010010;150;938;309;9900060000;611;241;1001400;10185;-30000.0
838010010;150;938;309;9900060000;611;241;1001400;10186;-90000.0
838010010;150;938;309;9900060000;611;241;1001400;10191;-9600.0
838010010;150;938;309;9900060000;611;241;1001400;10176;108000.0
838010010;150;938;309;9900060000;611;241;1001400;10178;32600.0
838010010;150;938;503;Â100060000;611;241;1002000;10190;-8189.0
838010010;150;938;503;Â100060000;611;241;1002000;10186;8189.0
109010010;146;909;701;45100S1590;414;310;1002429;10444;0.0
109010010;146;909;701;45100S1590;414;226;1002429;10022;0.0
109010010;146;909;701;45100S1590;414;310;2002429;10444;0.0
109010010;146;909;701;45100S1590;414;226;2002429;10022;0.0
110010010;146;910;503;4800060000;814;241;1002000;10075;22081.45
110010010;146;910;503;4800060000;814;241;1002639;10075;-22081.45
841010010;153;941;804;9900020000;244;340;1001023;10004;-7700.0
841010010;153;941;804;9900020000;244;296;1001023;10004;7700.0
841010010;153;941;804;9900020000;244;296;1001023;10004;-7700.0
841010010;153;941;804;9900020000;244;340;1001023;10004;7700.0
114010210;146;914;1003;5400080000;313;262;1001001;10164;1000000.0
114010210;146;914;1003;5400080000;313;262;1002001;10284;-1000000.0
841010010;153;941;104;9900075160;129;213;2001100;10004;-3523.78
841010010;153;941;104;9900075160;121;211;2001100;10004;3523.78
110010010;146;910;503;4800020000;244;225;1002000;10004;343.85
110010010;146;910;503;4800020000;244;225;1002000;10435;-343.85
157010050;146;957;309;9900012000;244;226;1001310;10998;694.51
103010010;146;903;801;6600060000;612;241;1001000;10186;-200000.0
157010050;146;957;309;9900012000;244;226;1001310;10004;-694.51
103010010;146;903;801;6600060000;612;241;1001000;10189;200000.0
103010010;146;903;801;6700060000;612;241;1001000;10190;-45600.0
103010010;146;903;801;6700060000;612;241;1001000;10191;45600.0
103010010;146;903;804;6900060000;612;241;1001000;10184;-47723.67
103010010;146;903;804;6900060000;612;241;1001000;10186;47723.67
103010020;146;903;707;3500012000;244;223;1001000;10004;-17000.0
841010010;153;941;503;Á3000L5550;244;225;3002000;10004;-6877031.26
841010010;153;941;503;Á3000L5550;244;310;3002000;10004;6877031.26
103010020;146;903;707;3500012000;244;340;1001000;10004;17000.0
103010010;146;903;801;6900060000;622;241;1001000;10184;0.0
103010010;146;903;801;6900060000;622;241;1001000;10184;0.0
837010010;149;937;204;9900020000;244;226;1001405;10004;-23000.0
837010010;149;937;204;9900020000;244;310;1001405;10004;23000.0
132010010;146;932;103;9900011000;244;226;1001103;10004;-5660.0
132010010;146;932;103;9900011000;244;226;1001103;10998;5660.0
109010010;146;909;408;2000073040;414;226;2002576;10389;-10346402.93
109010010;146;909;408;2000073040;414;226;2002576;10389;-4065.68
134010030;146;934;113;9900012000;244;226;1001311;10004;-320000.0
134010030;146;934;113;9900012000;244;310;1001311;10004;320000.0
841010010;153;941;113;9900060000;611;241;1001400;10183;-3000.0
841010010;153;941;113;9900060000;611;241;1001400;10185;3000.0
836010010;148;936;104;9900011000;853;295;1001100;10004;-8000.0
836010010;148;936;104;9900011000;851;291;1001100;10004;8000.0
109010010;146;909;408;20000S3040;414;226;2002576;10389;10346402.93
109010010;146;909;408;20000S3040;414;226;2002576;10389;4065.68
109010010;146;909;408;2000073040;414;310;2002576;10389;-33650371.89
109010010;146;909;408;2000073040;414;310;2002576;10389;-277963359.5
109010010;146;909;408;20000S3040;414;310;2002576;10389;33650371.89
109010010;146;909;408;20000S3040;414;310;2002576;10389;277963359.5
109010010;146;909;408;2000073040;414;330;2002576;10389;-7477200.0
109010010;146;909;408;20000S3040;414;330;2002576;10389;7477200.0
839010010;151;939;113;9900060000;611;241;1001400;10183;-269571.0
839010010;151;939;113;9900060000;611;241;1001400;10185;269571.0
842010010;154;942;113;9900060000;611;241;1001400;10183;-14000.0
842010010;154;942;113;9900060000;611;241;1001400;10190;14000.0
843010010;147;943;309;9900020000;244;340;1001404;10004;-17220.0
843010010;147;943;309;9900020000;244;310;1001404;10004;17220.0
110010010;146;910;603;6400020000;244;226;1002000;10276;-93600.0
110010010;146;910;603;6400020000;244;340;1002000;10276;93600.0
839010010;151;939;104;9900011000;852;295;1001100;10004;-200000.0
839010010;151;939;104;9900011000;853;295;1001100;10004;200000.0
839010010;151;939;104;9900011000;852;295;1001100;10004;-300000.0
839010010;151;939;104;9900011000;853;295;1001100;10004;300000.0
841010010;153;941;503;9900060000;611;241;1002000;10176;0.0
841010010;153;941;503;9900060000;611;241;1002000;10178;0.0
841010010;153;941;503;9900060000;611;241;1002000;10191;0.0
134010030;146;934;113;9900012000;244;340;1001311;10004;-30061.5
134010030;146;934;113;9900012000;244;340;1001311;10998;30061.5
134010030;146;934;113;9900012000;244;340;1001311;10004;-49214.62
134010030;146;934;113;9900012000;244;340;1001311;10998;49214.62
117010010;146;917;501;7300020000;244;225;1002000;10004;17500.0
117010010;146;917;501;7300020000;244;225;1002000;10998;-17500.0
103010010;146;903;707;3500012000;831;296;1001000;10004;-5350.0
103010010;146;903;707;3500012000;244;225;1001000;10004;-18740.0
103010020;146;903;707;3500012000;831;296;1001000;10004;5350.0
103010020;146;903;707;3500012000;244;225;1001000;10004;18740.0
157010010;146;957;309;9900079900;814;242;1003004;10004;12465.82
106010010;146;906;702;9900075060;611;241;2001061;10176;-20196440.0
106010010;146;906;702;9900075060;611;241;2001061;10177;-4004.0
106010010;146;906;702;9900075060;611;241;2001061;10178;-6232920.0
106010010;146;906;702;9900075060;611;241;2001061;10183;-215504.0
106010010;146;906;702;9900075060;611;241;2001061;10186;-213682.0
106010010;146;906;702;9900075060;611;241;2001061;10191;-22450.0
106010010;146;906;702;9900075060;611;241;2001075;10176;108300.0
106010010;146;906;702;9900075060;611;241;2001075;10178;32700.0
115010010;146;915;113;9900020000;244;340;1001200;10004;-500.0
115010010;146;915;113;9900090000;851;291;1001200;10004;500.0
115010020;146;915;505;9900012000;112;212;1001307;10004;650.0
115010020;146;915;505;9900012000;244;221;1001307;10004;-1320.0
115010020;146;915;505;9900012000;851;291;1001307;10004;650.0
115010020;146;915;505;9900012000;853;292;1001307;10004;20.0
103010010;146;903;703;6900060000;611;241;1001000;10176;-2469908.0
103010010;146;903;703;6900060000;611;241;1001000;10178;-745912.0
103010010;146;903;703;6900060000;612;241;1001000;10184;2040100.0
103010010;146;903;703;6900060000;612;241;1001000;10186;630120.0
103010010;146;903;703;6900060000;612;241;1001000;10183;243800.0
103010010;146;903;703;6900060000;612;241;1001000;10185;301800.0
117010010;146;917;113;9900011000;121;211;1001103;10004;-51021721.44
117010010;146;917;113;7300011000;121;211;1001103;10004;51021721.44
117010010;146;917;113;7300011000;129;213;1001103;10004;14555831.73
117010010;146;917;113;9900011000;129;213;1001103;10004;-14555831.73
117010010;146;917;113;9900011000;122;212;1001103;10004;-17064.3
117010010;146;917;113;7300011000;122;212;1001103;10004;17064.3
117010010;146;917;113;7300020000;244;224;1001200;10004;3454900.0
117010010;146;917;113;9900020000;244;224;1001200;10004;-3454900.0
117010010;146;917;113;9900020000;244;225;1001200;10004;-156100.0
117010010;146;917;113;7300020000;244;225;1001200;10004;156100.0
117010010;146;917;113;9900020000;244;226;1001200;10004;-368300.0
117010010;146;917;412;9900020000;244;226;1001400;10004;-2412500.0
117010010;146;917;113;7300020000;244;226;1001200;10004;368300.0
117010010;146;917;412;7300020000;244;226;1001400;10004;2412500.0
117010010;146;917;412;9900020000;244;226;1001400;10998;-87500.0
117010010;146;917;412;7300020000;244;226;1001400;10998;87500.0
117010010;146;917;113;7300020000;244;223;1001200;10004;925000.0
117010010;146;917;113;9900020000;244;223;1001200;10004;-925000.0
117010010;146;917;113;9900020000;244;226;1001200;10004;-1700.0
117010010;146;917;113;7300020000;244;226;1001200;10004;1700.0
842010010;154;942;113;9900060000;611;241;1001400;10183;-395729.03
842010010;154;942;113;9900060000;611;241;1001400;10190;395729.03
839010010;151;939;113;9900060000;611;241;1001400;10176;800000.0
839010010;151;939;113;9900060000;611;241;1001400;10178;241600.0
839010010;151;939;1204;9900020000;244;226;1001400;10004;100000.0
839010010;151;939;113;9900020000;244;226;1001400;10004;354270.89
839010010;151;939;104;9900075160;121;211;2001100;10004;500.0
108010010;146;908;408;6000060000;814;241;1002000;10371;-56600000.0
108010010;146;908;408;6000060000;814;241;1002000;10440;56600000.0
110010010;146;910;603;6400020000;244;225;1002000;10277;-500186.57
110010010;146;910;603;6400020000;244;226;1002000;10277;500186.57
110010010;146;910;505;9900020000;244;226;1001200;10004;-927.1
110010010;146;910;505;9900020000;244;226;1001200;10004;927.1
110010010;146;910;505;9900020000;244;226;1002000;10004;-927.1
110010010;146;910;505;9900020000;244;226;1002000;10004;927.1
109010010;146;909;408;2000073040;244;224;2002611;10399;-29700.0
109010010;146;909;408;20000S3040;244;224;2002611;10399;29700.0
109010010;146;909;408;2000073040;244;226;2002611;10399;-725443.05
109010010;146;909;408;20000S3040;244;226;2002611;10399;725443.05
109010010;146;909;408;2000073040;244;310;2002611;10399;-33456.99
109010010;146;909;408;20000S3040;244;310;2002611;10399;33456.99
109010010;146;909;408;2000073040;244;226;2002611;10399;-101283.5
109010010;146;909;408;20000S3040;244;226;2002611;10399;101283.5
109010010;146;909;408;2000073040;244;226;2002611;10399;-2714682.86
109010010;146;909;408;20000S3040;244;226;2002611;10399;2714682.86
109010010;146;909;408;2000073040;244;310;2002611;10399;-3508971.5
109010010;146;909;408;20000S3040;244;310;2002611;10399;3508971.5
109010010;146;909;701;71000L0210;414;310;1002605;10487;-130719.65
109010010;146;909;701;71000L0210;414;310;2002605;10487;-745102.04
109010010;146;909;701;71000L0210;414;310;3002605;10487;-1738571.46
109010010;146;909;701;71000L0210;414;226;1002605;10487;130719.65
109010010;146;909;701;71000L0210;414;226;2002605;10487;745102.04
109010010;146;909;701;71000L0210;414;226;3002605;10487;1738571.46
134010010;146;934;104;9900011000;244;226;1001103;10004;-867939.04
134010010;146;934;104;9900011000;244;226;1001103;10998;867939.04
109010010;146;909;408;2000040000;414;310;1002576;10022;7209500.0
109010010;146;909;408;2000040000;414;226;1002576;10022;7086400.0
109010010;146;909;409;2100040000;414;310;1002453;10022;-1083881.21
109010010;146;909;409;2100040000;414;310;1002597;10022;-2099400.0
109010010;146;909;409;2100040000;414;226;1002597;10022;-800.0
109010010;146;909;409;2100040000;414;226;1002106;10022;32000.0
109010010;146;909;412;7100020000;244;226;1002000;10352;1000000.0
109010010;146;909;412;7100020000;244;226;1002000;10352;474200.0
109010010;146;909;412;9900020000;244;226;1002000;10004;100000.0
109010010;146;909;501;9900090000;831;296;1002000;10004;15000.0
109010010;146;909;501;9900090000;831;296;1002000;10004;43463.38
109010010;146;909;502;2300040000;414;226;1002567;10022;2505100.0
109010010;146;909;701;9900090000;831;296;1002000;10004;287355.0
109010010;146;909;701;4510040000;414;226;1002196;10022;-2439300.0
109010010;146;909;701;4510020000;243;225;1002000;10103;-238200.0
109010010;146;909;701;4510020000;243;225;1002000;10103;-48100.0
109010010;146;909;701;7100040000;414;226;1002605;10022;-2604800.0
109010010;146;909;702;9900040000;414;310;1002652;10022;-10822300.0
109010010;146;909;702;4570040000;414;310;1002056;10022;-1110400.0
109010010;146;909;801;2000073080;244;225;2002608;10286;-7096687.82
109010010;146;909;801;1600020000;243;226;1002000;10413;-3114400.0
109010010;146;909;801;1600020000;243;226;1002000;10413;-2622300.0
109010010;146;909;801;2000020000;244;225;1002000;10392;-128200.0
109010010;146;909;801;2000020000;244;226;1002000;10392;-101000.0
109010010;146;909;409;2100040000;414;310;1002453;10022;-18.79
118010010;146;918;106;9900011000;244;225;1001103;10004;0.0
118010010;146;918;106;9900011000;244;226;1001103;10004;0.0
118010010;146;918;106;9900020000;244;226;1001200;10004;0.0
843010010;147;943;104;9900011000;121;211;1001100;10004;435000.0
843010010;147;943;104;9900011000;129;213;1001100;10004;127500.0
109010010;146;909;412;7100020000;244;226;1003000;10027;300000.0
843010010;147;943;113;9900020000;244;226;1001407;10004;-30000.0
843010010;147;943;113;9900060000;611;241;1001400;10176;411954.0
843010010;147;943;113;9900060000;611;241;1001400;10178;335446.0
843010010;147;943;204;9900020000;244;226;1001405;10004;-172800.0
843010010;147;943;503;9900020000;244;225;1002000;10004;172800.0
843010010;147;943;503;9900060000;611;241;1001400;10176;-407177.0
843010010;147;943;503;9900060000;611;241;1001400;10178;-123423.0
843010010;147;943;409;È3000S3270;244;225;1002000;10004;0.0
843010010;147;943;707;9900020000;244;226;1001022;10004;-100000.0
843010010;147;943;804;9900020000;244;226;1001023;10004;100000.0
843010010;147;943;1001;9900080000;321;263;1001049;10004;-50000.0
110010010;146;910;505;9900020000;244;226;1001200;10004;-4200.0
110010010;146;910;505;9900020000;244;226;1001200;10004;4200.0
157010010;146;957;309;9900020000;244;221;1001200;10004;-3330.0
157010010;146;957;309;9900020000;244;340;1001400;10003;3330.0
106010010;146;906;701;9900075040;622;241;2001077;10176;-137100.0
106010010;146;906;701;9900075040;622;241;2001077;10178;-41400.0
106010010;146;906;701;9900075230;612;241;2001099;10176;-5985900.0
106010010;146;906;701;9900075230;612;241;2001099;10178;-1825500.0
106010010;146;906;701;9900075230;622;241;2001099;10176;-624700.0
106010010;146;906;701;9900075230;622;241;2001099;10178;-187900.0
106010010;146;906;702;9900075040;612;241;2001077;10176;-219700.0
106010010;146;906;702;9900075040;612;241;2001077;10178;-76200.0
106010010;146;906;702;9900075040;622;241;2001077;10176;-3400.0
106010010;146;906;702;9900075040;622;241;2001077;10178;-1000.0
106010010;146;906;702;9900075050;612;241;2001060;10176;-2555047.0
